source,target,weight
1044,3568,1.0
1044,4178,1.0
1044,4907,1.0
1044,5335,1.0
1044,5542,1.0
1044,5593,1.0
1044,5610,1.0
1045,1510,1.0
1045,2229,1.0
1045,5275,1.0
1045,5395,1.0
1045,5404,1.0
1046,1512,1.0
1046,1758,1.0
1046,4376,1.0
1046,4933,1.0
1046,5597,1.0
1047,2166,1.0
1047,2693,1.0
1047,4983,1.0
1047,5634,1.0
1047,5999,1.0
1048,2603,1.0
1048,3003,1.0
1048,4901,1.0
1048,4994,1.0
1048,5121,1.0
1049,1140,1.0
1049,3875,1.0
1049,4279,1.0
1049,5424,1.0
1049,5657,1.0
1050,1129,1.0
1050,1674,1.0
1050,3294,1.0
1050,5994,1.0
1051,1759,1.0
1051,2133,1.0
1051,2716,1.0
1051,2936,1.0
1051,3380,1.0
1051,4154,1.0
1051,5091,1.0
1052,1237,1.0
1052,1538,1.0
1052,2862,1.0
1052,3993,1.0
1052,4966,1.0
1052,5846,1.0
1053,1536,1.0
1053,2282,1.0
1053,2296,1.0
1053,4378,1.0
1053,5567,1.0
1054,2540,1.0
1054,2914,1.0
1054,3301,1.0
1054,3675,1.0
1054,5217,1.0
1055,1298,1.0
1055,1560,1.0
1055,2337,1.0
1055,4788,1.0
1056,2145,1.0
1056,2433,1.0
1056,3173,1.0
1056,4642,1.0
1056,4958,1.0
1056,5040,1.0
1056,5326,1.0
1057,2352,1.0
1057,3414,1.0
1057,4249,1.0
1057,4334,1.0
1057,4754,1.0
1057,5006,1.0
1058,1778,1.0
1058,1871,1.0
1058,2181,1.0
1058,2683,1.0
1059,1194,1.0
1059,2126,1.0
1059,4519,1.0
1059,4618,1.0
1060,1117,1.0
1060,3034,1.0
1060,3340,1.0
1060,3883,1.0
1060,5415,1.0
1060,5584,1.0
1061,2918,1.0
1061,3178,1.0
1061,3927,1.0
1061,5455,1.0
1061,5731,1.0
1061,5938,1.0
1062,1855,1.0
1062,2430,1.0
1062,2678,1.0
1062,5571,1.0
1062,5896,1.0
1063,1570,1.0
1063,3135,1.0
1063,3369,1.0
1063,3810,1.0
1063,5225,1.0
1063,5668,1.0
1064,1302,1.0
1064,1651,1.0
1064,2551,1.0
1064,3219,1.0
1064,3449,1.0
1064,3986,1.0
1064,5261,1.0
1064,5671,1.0
1065,1322,1.0
1065,1668,1.0
1065,2055,1.0
1065,2359,1.0
1065,2805,1.0
1065,2911,1.0
1065,2960,1.0
1065,3476,1.0
1065,3619,1.0
1065,3874,1.0
1065,3890,1.0
1065,4580,1.0
1065,5027,1.0
1065,5477,1.0
1065,5479,1.0
1066,1748,1.0
1066,3148,1.0
1066,3376,1.0
1066,4337,1.0
1066,4347,1.0
1067,1260,1.0
1067,1833,1.0
1067,4030,1.0
1067,4475,1.0
1067,4712,1.0
1067,5605,1.0
1068,2035,1.0
1068,2957,1.0
1068,3600,1.0
1068,5138,1.0
1068,5978,1.0
1069,2527,1.0
1069,4097,1.0
1069,4116,1.0
1069,4192,1.0
1069,5073,1.0
1070,1118,1.0
1070,1561,1.0
1070,3756,1.0
1070,4322,1.0
1070,4512,1.0
1070,4954,1.0
1070,5509,1.0
1070,5856,1.0
1071,1478,1.0
1071,5366,1.0
1071,5967,1.0
1072,1338,1.0
1072,1354,1.0
1072,4459,1.0
1073,1837,1.0
1073,2182,1.0
1073,2510,1.0
1073,2766,1.0
1073,4513,1.0
1073,4991,1.0
1074,3105,1.0
1074,3276,1.0
1074,4163,1.0
1074,4264,1.0
1074,4776,1.0
1074,5231,1.0
1075,1175,1.0
1075,1789,1.0
1075,2426,1.0
1075,3023,1.0
1075,3377,1.0
1075,4621,1.0
1076,2840,1.0
1076,3362,1.0
1076,4405,1.0
1076,5514,1.0
1077,2123,1.0
1077,2401,1.0
1077,2507,1.0
1077,2575,1.0
1077,2779,1.0
1077,3777,1.0
1077,4257,1.0
1077,5164,1.0
1077,5732,1.0
1078,1117,1.0
1078,1132,1.0
1078,2165,1.0
1078,3711,1.0
1078,4628,1.0
1078,4866,1.0
1079,1802,1.0
1079,2898,1.0
1079,2959,1.0
1079,4375,1.0
1079,4627,1.0
1079,4685,1.0
1080,1233,1.0
1080,2184,1.0
1080,3167,1.0
1080,4481,1.0
1080,5422,1.0
1081,1315,1.0
1081,1745,1.0
1081,2534,1.0
1081,3282,1.0
1081,3601,1.0
1081,3680,1.0
1081,3775,1.0
1081,4862,1.0
1081,5229,1.0
1081,5244,1.0
1081,5944,1.0
1082,2480,1.0
1082,3098,1.0
1083,1497,1.0
1083,2027,1.0
1083,2067,1.0
1083,3638,1.0
1083,3800,1.0
1084,3710,1.0
1084,5543,1.0
1084,5684,1.0
1084,5814,1.0
1085,1356,1.0
1085,2518,1.0
1085,4177,1.0
1085,4792,1.0
1086,1878,1.0
1086,2186,1.0
1087,1679,1.0
1087,1823,1.0
1087,2024,1.0
1087,2614,1.0
1087,2764,1.0
1087,5626,1.0
1088,1564,1.0
1088,2539,1.0
1088,3723,1.0
1088,3774,1.0
1088,4219,1.0
1088,4294,1.0
1088,4593,1.0
1088,5160,1.0
1088,5202,1.0
1088,5708,1.0
1088,5863,1.0
1088,5868,1.0
1089,1166,1.0
1089,1773,1.0
1089,4786,1.0
1090,1610,1.0
1090,2966,1.0
1090,3330,1.0
1090,5116,1.0
1090,5902,1.0
1091,1253,1.0
1091,1566,1.0
1091,2491,1.0
1091,3648,1.0
1091,4510,1.0
1091,5295,1.0
1092,2914,1.0
1092,3487,1.0
1092,4345,1.0
1092,5137,1.0
1093,1630,1.0
1093,2380,1.0
1093,3374,1.0
1093,3700,1.0
1093,4680,1.0
1094,1345,1.0
1094,1523,1.0
1094,1823,1.0
1094,2603,1.0
1094,2867,1.0
1094,5088,1.0
1095,2176,1.0
1095,2566,1.0
1095,3348,1.0
1095,4990,1.0
1095,5007,1.0
1096,1420,1.0
1096,1486,1.0
1096,2368,1.0
1096,2589,1.0
1096,3814,1.0
1096,4445,1.0
1096,4464,1.0
1096,5125,1.0
1096,5132,1.0
1097,2291,1.0
1097,3315,1.0
1097,3686,1.0
1097,5284,1.0
1098,3288,1.0
1098,3546,1.0
1098,5669,1.0
1099,2830,1.0
1099,3420,1.0
1099,5721,1.0
1099,5845,1.0
1099,5993,1.0
1100,1481,1.0
1100,1969,1.0
1100,2969,1.0
1100,3044,1.0
1100,3055,1.0
1100,3098,1.0
1100,4667,1.0
1100,5285,1.0
1101,3171,1.0
1101,3472,1.0
1101,4840,1.0
1102,2077,1.0
1102,2533,1.0
1102,4240,1.0
1102,5908,1.0
1103,1354,1.0
1103,2634,1.0
1103,3868,1.0
1104,1445,1.0
1104,3867,1.0
1104,4813,1.0
1104,5735,1.0
1105,1126,1.0
1105,1300,1.0
1105,1442,1.0
1105,1753,1.0
1105,2101,1.0
1105,4099,1.0
1105,4596,1.0
1105,5128,1.0
1105,5610,1.0
1106,1513,1.0
1106,2537,1.0
1106,5006,1.0
1106,5568,1.0
1106,5815,1.0
1107,2152,1.0
1107,2753,1.0
1107,3169,1.0
1107,3503,1.0
1107,3652,1.0
1107,3914,1.0
1107,4089,1.0
1107,4287,1.0
1107,5683,1.0
1108,2450,1.0
1108,3984,1.0
1109,1114,1.0
1109,2006,1.0
1109,2584,1.0
1109,2974,1.0
1109,3710,1.0
1109,4351,1.0
1109,4956,1.0
1109,5557,1.0
1110,1301,1.0
1110,2441,1.0
1110,3383,1.0
1110,3587,1.0
1110,5026,1.0
1110,5302,1.0
1111,1272,1.0
1111,1687,1.0
1111,1839,1.0
1111,2319,1.0
1111,3340,1.0
1111,4942,1.0
1112,1799,1.0
1112,2913,1.0
1112,3344,1.0
1112,3405,1.0
1112,5232,1.0
1112,5741,1.0
1112,5805,1.0
1113,1241,1.0
1113,1332,1.0
1113,1478,1.0
1113,1749,1.0
1113,2548,1.0
1113,4670,1.0
1113,5914,1.0
1114,2063,1.0
1114,2598,1.0
1115,1443,1.0
1115,2491,1.0
1115,3517,1.0
1115,3670,1.0
1115,5873,1.0
1116,1767,1.0
1116,2294,1.0
1116,2333,1.0
1116,2439,1.0
1116,2499,1.0
1116,2995,1.0
1116,3335,1.0
1117,1775,1.0
1117,2081,1.0
1117,2165,1.0
1117,2799,1.0
1117,4640,1.0
1117,4866,1.0
1117,4941,1.0
1117,5033,1.0
1118,1280,1.0
1118,1561,1.0
1118,3756,1.0
1118,4451,1.0
1118,4512,1.0
1118,4954,1.0
1118,5679,1.0
1118,5814,1.0
1119,2129,1.0
1119,2148,1.0
1119,2948,1.0
1119,3780,1.0
1119,4582,1.0
1119,5220,1.0
1120,1639,1.0
1120,1960,1.0
1120,2297,1.0
1120,3235,1.0
1120,3358,1.0
1120,3947,1.0
1120,4182,1.0
1121,1372,1.0
1121,1594,1.0
1121,1735,1.0
1121,1847,1.0
1121,1964,1.0
1121,2073,1.0
1121,2266,1.0
1121,3285,1.0
1121,3401,1.0
1121,3498,1.0
1121,5352,1.0
1121,5408,1.0
1121,5582,1.0
1121,5613,1.0
1121,5897,1.0
1121,5943,1.0
1122,2110,1.0
1122,3892,1.0
1122,3961,1.0
1122,4072,1.0
1122,4122,1.0
1122,4481,1.0
1123,3655,1.0
1123,5972,1.0
1124,1244,1.0
1124,1864,1.0
1124,2095,1.0
1124,3017,1.0
1124,3286,1.0
1124,3433,1.0
1124,4106,1.0
1124,4381,1.0
1124,4610,1.0
1124,4888,1.0
1125,2087,1.0
1125,2313,1.0
1125,3820,1.0
1125,4466,1.0
1125,5583,1.0
1125,5753,1.0
1125,5920,1.0
1126,2095,1.0
1126,2101,1.0
1126,4087,1.0
1126,4106,1.0
1126,4596,1.0
1127,2161,1.0
1127,2716,1.0
1127,3901,1.0
1127,4488,1.0
1127,5280,1.0
1127,5877,1.0
1128,2240,1.0
1128,2380,1.0
1128,3524,1.0
1128,5613,1.0
1129,1442,1.0
1129,2236,1.0
1129,4667,1.0
1129,5284,1.0
1129,5822,1.0
1130,2136,1.0
1130,3248,1.0
1130,4260,1.0
1130,5034,1.0
1130,5761,1.0
1131,1395,1.0
1131,2028,1.0
1131,4414,1.0
1131,5505,1.0
1131,5630,1.0
1131,5833,1.0
1132,1617,1.0
1132,1984,1.0
1132,2165,1.0
1132,3312,1.0
1132,4078,1.0
1132,5004,1.0
1132,5102,1.0
1133,1358,1.0
1133,1484,1.0
1133,1750,1.0
1133,1899,1.0
1133,1950,1.0
1133,2167,1.0
1133,2932,1.0
1133,3247,1.0
1133,3721,1.0
1133,4545,1.0
1133,5293,1.0
1133,5918,1.0
1134,1378,1.0
1134,1949,1.0
1134,3896,1.0
1134,5111,1.0
1134,5724,1.0
1135,1379,1.0
1135,2072,1.0
1135,2096,1.0
1135,3361,1.0
1135,3621,1.0
1135,3854,1.0
1135,4035,1.0
1135,4055,1.0
1135,4500,1.0
1135,4502,1.0
1135,4508,1.0
1135,4585,1.0
1135,4689,1.0
1135,4845,1.0
1135,5043,1.0
1135,5835,1.0
1136,1271,1.0
1136,1334,1.0
1136,1540,1.0
1136,2658,1.0
1136,2672,1.0
1136,2850,1.0
1136,3362,1.0
1136,5252,1.0
1137,1183,1.0
1137,1199,1.0
1137,4568,1.0
1137,4811,1.0
1137,4995,1.0
1138,1461,1.0
1138,1593,1.0
1138,3255,1.0
1138,5682,1.0
1138,5809,1.0
1139,1663,1.0
1139,2393,1.0
1139,4294,1.0
1140,1219,1.0
1140,3212,1.0
1140,3671,1.0
1140,4443,1.0
1140,4661,1.0
1140,5196,1.0
1141,1188,1.0
1141,1583,1.0
1141,2550,1.0
1141,4961,1.0
1141,5020,1.0
1141,5156,1.0
1142,1320,1.0
1142,2058,1.0
1142,2708,1.0
1142,4307,1.0
1142,5104,1.0
1143,1270,1.0
1143,1390,1.0
1143,2120,1.0
1143,2493,1.0
1143,3483,1.0
1143,4468,1.0
1143,5716,1.0
1144,2610,1.0
1144,3779,1.0
1144,3896,1.0
1144,4086,1.0
1144,5031,1.0
1145,1620,1.0
1145,1623,1.0
1145,2366,1.0
1145,3460,1.0
1145,3689,1.0
1145,4083,1.0
1145,4237,1.0
1145,4467,1.0
1145,4584,1.0
1145,4609,1.0
1145,4843,1.0
1145,4975,1.0
1145,5039,1.0
1145,5076,1.0
1146,1563,1.0
1146,3114,1.0
1146,3659,1.0
1146,4909,1.0
1147,1720,1.0
1147,2446,1.0
1147,3144,1.0
1147,3230,1.0
1148,1162,1.0
1148,1883,1.0
1148,2016,1.0
1148,2227,1.0
1148,2343,1.0
1148,2811,1.0
1148,2972,1.0
1148,3528,1.0
1148,4028,1.0
1148,4082,1.0
1148,4095,1.0
1148,4151,1.0
1148,4195,1.0
1148,4908,1.0
1149,1246,1.0
1149,1410,1.0
1149,1733,1.0
1149,1777,1.0
1149,1829,1.0
1149,2028,1.0
1149,2105,1.0
1149,2634,1.0
1149,2750,1.0
1149,3618,1.0
1149,3966,1.0
1149,4251,1.0
1149,5323,1.0
1149,5706,1.0
1149,5873,1.0
1150,1278,1.0
1150,2103,1.0
1150,2338,1.0
1150,3250,1.0
1150,4831,1.0
1150,5760,1.0
1151,5203,1.0
1151,5224,1.0
1151,5622,1.0
1152,2189,1.0
1152,2306,1.0
1152,2526,1.0
1152,3618,1.0
1153,2731,1.0
1153,4949,1.0
1154,1858,1.0
1154,1958,1.0
1154,2143,1.0
1154,2405,1.0
1154,3203,1.0
1154,3265,1.0
1154,4332,1.0
1154,5543,1.0
1155,1406,1.0
1155,1856,1.0
1155,3755,1.0
1156,3120,1.0
1156,3737,1.0
1156,4495,1.0
1156,5242,1.0
1156,5575,1.0
1157,1950,1.0
1157,2042,1.0
1157,3511,1.0
1157,4507,1.0
1157,4509,1.0
1157,4590,1.0
1157,5557,1.0
1157,5935,1.0
1158,2235,1.0
1158,3183,1.0
1158,4031,1.0
1158,4051,1.0
1159,1234,1.0
1159,1347,1.0
1159,1474,1.0
1159,2448,1.0
1159,4849,1.0
1160,1330,1.0
1160,2023,1.0
1160,3445,1.0
1160,4747,1.0
1161,1184,1.0
1161,3576,1.0
1161,3842,1.0
1161,5563,1.0
1161,5848,1.0
1162,1739,1.0
1162,2227,1.0
1162,2343,1.0
1162,3395,1.0
1162,4371,1.0
1163,2720,1.0
1163,3300,1.0
1163,3680,1.0
1163,4970,1.0
1164,2245,1.0
1164,2796,1.0
1164,3218,1.0
1164,3277,1.0
1164,4560,1.0
1164,4892,1.0
1164,5017,1.0
1164,5067,1.0
1165,1529,1.0
1165,1936,1.0
1165,2246,1.0
1165,2366,1.0
1165,2820,1.0
1165,4037,1.0
1165,4053,1.0
1165,4467,1.0
1165,5033,1.0
1165,5261,1.0
1165,5400,1.0
1166,1773,1.0
1166,2907,1.0
1166,4529,1.0
1166,4786,1.0
1166,5194,1.0
1167,1962,1.0
1167,2360,1.0
1167,3843,1.0
1167,4969,1.0
1168,1334,1.0
1168,1840,1.0
1168,1953,1.0
1168,2339,1.0
1168,2944,1.0
1168,4518,1.0
1168,5156,1.0
1168,5207,1.0
1168,5386,1.0
1169,1271,1.0
1169,1877,1.0
1169,2835,1.0
1169,3399,1.0
1169,3887,1.0
1169,3899,1.0
1169,4441,1.0
1170,2394,1.0
1170,2924,1.0
1170,3865,1.0
1170,4470,1.0
1170,5065,1.0
1170,5245,1.0
1170,5700,1.0
1170,5969,1.0
1171,2538,1.0
1171,3009,1.0
1171,3258,1.0
1171,3420,1.0
1171,4202,1.0
1171,5735,1.0
1172,1921,1.0
1172,2903,1.0
1172,3252,1.0
1172,3650,1.0
1173,2337,1.0
1173,2490,1.0
1173,2707,1.0
1173,2727,1.0
1173,3139,1.0
1173,3591,1.0
1174,1216,1.0
1174,1673,1.0
1174,1836,1.0
1174,2162,1.0
1174,2609,1.0
1174,5529,1.0
1175,2534,1.0
1175,3113,1.0
1175,4215,1.0
1175,4621,1.0
1175,5232,1.0
1175,5899,1.0
1176,1235,1.0
1176,1460,1.0
1176,2229,1.0
1176,2686,1.0
1176,5160,1.0
1176,5404,1.0
1177,2222,1.0
1177,3036,1.0
1177,3269,1.0
1177,4101,1.0
1177,4782,1.0
1177,5466,1.0
1177,5908,1.0
1178,1907,1.0
1178,1927,1.0
1178,2501,1.0
1178,2713,1.0
1178,2912,1.0
1178,2931,1.0
1178,2987,1.0
1178,3740,1.0
1178,4669,1.0
1178,5250,1.0
1178,5551,1.0
1178,5828,1.0
1179,2395,1.0
1179,2448,1.0
1179,2457,1.0
1179,3342,1.0
1179,4026,1.0
1180,2337,1.0
1180,3554,1.0
1180,4027,1.0
1180,4568,1.0
1180,5324,1.0
1181,1321,1.0
1181,2103,1.0
1181,3189,1.0
1181,3711,1.0
1181,3724,1.0
1181,5571,1.0
1182,2231,1.0
1182,4371,1.0
1182,4474,1.0
1182,4675,1.0
1182,4818,1.0
1183,1609,1.0
1183,2059,1.0
1183,4514,1.0
1184,1300,1.0
1184,1518,1.0
1184,3576,1.0
1184,3792,1.0
1184,5069,1.0
1184,5292,1.0
1184,5563,1.0
1184,5844,1.0
1185,1303,1.0
1185,1360,1.0
1185,1786,1.0
1185,2250,1.0
1185,2909,1.0
1185,3477,1.0
1185,4197,1.0
1185,5336,1.0
1185,5976,1.0
1186,1978,1.0
1186,2984,1.0
1186,3443,1.0
1186,3739,1.0
1186,4989,1.0
1186,5703,1.0
1187,2181,1.0
1187,2397,1.0
1187,2683,1.0
1187,3105,1.0
1187,3669,1.0
1187,4264,1.0
1187,5483,1.0
1188,2423,1.0
1188,2434,1.0
1188,3102,1.0
1188,4889,1.0
1188,5137,1.0
1189,1996,1.0
1189,2443,1.0
1189,3075,1.0
1189,5100,1.0
1190,1278,1.0
1190,2233,1.0
1190,2889,1.0
1190,3100,1.0
1190,3441,1.0
1191,2652,1.0
1191,3481,1.0
1191,4625,1.0
1191,5728,1.0
1192,1282,1.0
1192,1438,1.0
1192,1696,1.0
1192,1940,1.0
1192,2376,1.0
1192,2557,1.0
1192,3491,1.0
1192,4577,1.0
1192,5035,1.0
1193,3669,1.0
1193,3972,1.0
1193,4567,1.0
1193,4828,1.0
1193,5478,1.0
1193,5673,1.0
1194,2451,1.0
1194,2626,1.0
1194,2646,1.0
1194,2978,1.0
1194,3711,1.0
1194,4562,1.0
1194,4618,1.0
1194,4785,1.0
1194,5744,1.0
1195,1634,1.0
1195,2381,1.0
1195,3581,1.0
1195,3919,1.0
1196,3003,1.0
1196,3207,1.0
1196,3930,1.0
1196,3978,1.0
1196,4994,1.0
1196,5687,1.0
1197,1331,1.0
1197,1474,1.0
1197,2321,1.0
1197,2821,1.0
1197,3517,1.0
1197,3670,1.0
1197,5045,1.0
1198,1364,1.0
1198,1670,1.0
1198,2519,1.0
1198,2561,1.0
1198,2767,1.0
1198,3086,1.0
1198,3193,1.0
1198,4309,1.0
1198,4455,1.0
1198,5294,1.0
1198,5359,1.0
1198,5508,1.0
1198,5558,1.0
1198,5646,1.0
1198,5736,1.0
1199,1660,1.0
1199,1854,1.0
1199,2493,1.0
1199,4139,1.0
1199,4615,1.0
1200,2001,1.0
1200,2335,1.0
1200,3253,1.0
1200,3368,1.0
1200,3496,1.0
1200,4175,1.0
1200,4422,1.0
1200,4571,1.0
1200,4633,1.0
1200,4732,1.0
1200,5599,1.0
1200,5733,1.0
1200,5890,1.0
1201,1972,1.0
1201,3539,1.0
1201,3594,1.0
1201,3784,1.0
1201,4114,1.0
1201,5134,1.0
1201,5432,1.0
1202,2680,1.0
1202,2757,1.0
1202,3131,1.0
1202,4183,1.0
1202,4197,1.0
1202,5976,1.0
1203,1486,1.0
1203,3869,1.0
1203,5132,1.0
1204,1444,1.0
1204,2075,1.0
1204,2674,1.0
1204,2827,1.0
1204,2866,1.0
1204,3422,1.0
1204,3628,1.0
1204,4315,1.0
1204,4440,1.0
1204,4987,1.0
1205,1259,1.0
1205,1634,1.0
1205,1982,1.0
1205,4633,1.0
1206,1238,1.0
1206,1568,1.0
1206,1739,1.0
1206,2216,1.0
1206,2396,1.0
1206,2863,1.0
1206,4413,1.0
1206,5830,1.0
1207,3789,1.0
1207,4249,1.0
1207,5809,1.0
1208,1319,1.0
1208,2186,1.0
1208,3536,1.0
1208,3566,1.0
1209,2861,1.0
1209,3130,1.0
1209,4880,1.0
1209,5933,1.0
1210,1491,1.0
1210,1558,1.0
1210,2307,1.0
1210,3804,1.0
1210,4149,1.0
1210,4748,1.0
1210,5359,1.0
1211,2234,1.0
1211,2307,1.0
1211,4201,1.0
1211,4472,1.0
1211,5465,1.0
1211,5688,1.0
1212,2431,1.0
1212,3007,1.0
1212,3124,1.0
1212,3606,1.0
1212,3826,1.0
1212,4688,1.0
1212,5617,1.0
1213,1870,1.0
1213,3938,1.0
1213,4257,1.0
1213,4684,1.0
1214,1534,1.0
1214,1714,1.0
1214,2795,1.0
1214,3494,1.0
1214,4269,1.0
1215,5117,1.0
1216,2162,1.0
1216,2505,1.0
1216,2609,1.0
1216,2703,1.0
1216,4004,1.0
1216,4253,1.0
1216,5651,1.0
1217,1218,1.0
1217,1393,1.0
1217,1451,1.0
1217,4256,1.0
1217,4828,1.0
1217,4901,1.0
1218,2677,1.0
1218,3021,1.0
1218,3669,1.0
1218,4901,1.0
1218,5349,1.0
1218,5579,1.0
1218,5897,1.0
1219,1584,1.0
1219,2085,1.0
1219,2970,1.0
1219,4443,1.0
1220,1450,1.0
1220,3592,1.0
1220,3938,1.0
1220,5023,1.0
1220,5903,1.0
1221,1515,1.0
1221,2505,1.0
1221,2509,1.0
1221,4253,1.0
1222,2915,1.0
1222,3204,1.0
1222,4959,1.0
1222,5576,1.0
1222,5604,1.0
1223,3155,1.0
1223,3923,1.0
1223,3933,1.0
1223,4327,1.0
1223,4762,1.0
1223,4961,1.0
1224,1530,1.0
1224,1780,1.0
1224,3351,1.0
1224,4465,1.0
1224,4668,1.0
1224,5147,1.0
1224,5510,1.0
1224,5690,1.0
1225,2013,1.0
1225,4749,1.0
1225,5263,1.0
1225,5450,1.0
1226,1297,1.0
1226,1867,1.0
1226,2255,1.0
1226,2361,1.0
1226,2935,1.0
1226,3099,1.0
1226,3213,1.0
1226,4603,1.0
1226,5790,1.0
1227,1711,1.0
1227,3544,1.0
1227,4034,1.0
1227,4099,1.0
1227,4173,1.0
1227,4804,1.0
1227,5972,1.0
1228,1387,1.0
1228,1456,1.0
1228,1512,1.0
1228,1601,1.0
1228,1868,1.0
1228,2026,1.0
1228,2150,1.0
1228,2243,1.0
1228,2627,1.0
1228,3053,1.0
1228,3156,1.0
1228,3617,1.0
1228,3698,1.0
1228,4430,1.0
1228,4679,1.0
1228,5211,1.0
1228,5638,1.0
1228,5735,1.0
1228,5958,1.0
1229,2116,1.0
1229,2289,1.0
1229,2689,1.0
1229,3104,1.0
1229,4324,1.0
1229,4715,1.0
1229,5332,1.0
1229,5412,1.0
1230,3088,1.0
1230,3717,1.0
1230,4137,1.0
1230,4354,1.0
1230,4774,1.0
1230,5055,1.0
1230,5062,1.0
1230,5515,1.0
1231,1762,1.0
1231,1792,1.0
1231,2356,1.0
1231,3225,1.0
1231,3521,1.0
1231,3587,1.0
1231,4114,1.0
1231,4677,1.0
1231,5270,1.0
1231,5686,1.0
1231,5854,1.0
1232,1373,1.0
1232,2033,1.0
1232,2166,1.0
1232,4041,1.0
1232,5513,1.0
1233,3888,1.0
1233,4821,1.0
1233,5070,1.0
1233,5233,1.0
1233,5422,1.0
1233,5485,1.0
1234,2429,1.0
1234,3486,1.0
1234,5740,1.0
1234,5756,1.0
1235,2722,1.0
1235,2857,1.0
1235,3066,1.0
1235,5224,1.0
1236,1943,1.0
1236,2695,1.0
1236,4155,1.0
1236,4318,1.0
1237,1538,1.0
1237,1904,1.0
1237,2054,1.0
1237,2591,1.0
1237,2746,1.0
1237,2755,1.0
1237,2862,1.0
1237,2886,1.0
1237,3096,1.0
1237,3336,1.0
1237,3394,1.0
1237,3986,1.0
1237,4113,1.0
1237,4887,1.0
1237,5547,1.0
1237,5671,1.0
1238,1568,1.0
1238,2759,1.0
1238,3770,1.0
1238,5416,1.0
1239,1822,1.0
1239,2005,1.0
1239,2041,1.0
1239,4163,1.0
1239,5381,1.0
1240,1279,1.0
1240,2496,1.0
1240,3050,1.0
1240,4390,1.0
1240,5911,1.0
1241,3027,1.0
1241,3078,1.0
1241,4416,1.0
1241,4665,1.0
1241,4926,1.0
1242,1556,1.0
1242,2961,1.0
1242,4445,1.0
1242,5132,1.0
1243,1875,1.0
1243,2524,1.0
1243,2967,1.0
1243,4181,1.0
1243,5196,1.0
1243,5966,1.0
1244,2455,1.0
1244,2495,1.0
1244,2744,1.0
1244,4610,1.0
1244,4753,1.0
1245,1283,1.0
1245,1399,1.0
1245,1419,1.0
1245,2829,1.0
1245,3118,1.0
1245,4745,1.0
1245,5052,1.0
1245,5502,1.0
1245,5784,1.0
1246,1410,1.0
1246,2438,1.0
1246,4242,1.0
1246,4918,1.0
1246,5429,1.0
1247,1303,1.0
1247,1932,1.0
1247,2138,1.0
1247,2369,1.0
1247,2528,1.0
1247,3021,1.0
1247,4295,1.0
1247,4763,1.0
1248,1402,1.0
1248,3938,1.0
1248,5627,1.0
1248,5912,1.0
1249,1345,1.0
1249,5475,1.0
1249,5493,1.0
1250,1343,1.0
1250,2715,1.0
1250,2774,1.0
1250,2939,1.0
1250,4055,1.0
1251,1516,1.0
1251,2050,1.0
1251,2630,1.0
1251,2659,1.0
1251,3540,1.0
1251,4010,1.0
1251,4120,1.0
1252,1464,1.0
1252,2209,1.0
1252,2479,1.0
1252,2785,1.0
1252,2895,1.0
1252,3523,1.0
1252,4193,1.0
1252,4710,1.0
1252,5408,1.0
1252,5678,1.0
1252,5699,1.0
1252,5946,1.0
1253,1328,1.0
1253,1846,1.0
1253,2428,1.0
1253,2793,1.0
1254,1548,1.0
1254,1993,1.0
1254,2833,1.0
1254,3488,1.0
1254,5141,1.0
1255,2111,1.0
1255,2300,1.0
1255,4196,1.0
1255,5041,1.0
1255,5639,1.0
1256,2673,1.0
1256,3908,1.0
1257,1411,1.0
1257,2032,1.0
1257,2431,1.0
1257,2434,1.0
1257,2666,1.0
1257,3772,1.0
1257,5604,1.0
1258,3520,1.0
1258,3733,1.0
1258,4016,1.0
1258,4047,1.0
1258,4897,1.0
1259,2182,1.0
1259,2226,1.0
1259,2436,1.0
1259,2516,1.0
1259,2766,1.0
1259,4414,1.0
1259,4890,1.0
1259,4991,1.0
1260,2503,1.0
1260,3534,1.0
1260,5028,1.0
1261,1487,1.0
1261,1659,1.0
1261,2037,1.0
1261,3379,1.0
1261,5209,1.0
1262,4196,1.0
1262,4668,1.0
1262,4765,1.0
1262,5147,1.0
1262,5675,1.0
1263,1965,1.0
1263,2738,1.0
1263,3531,1.0
1263,3925,1.0
1263,4102,1.0
1263,4949,1.0
1263,5246,1.0
1264,2168,1.0
1264,3786,1.0
1264,5225,1.0
1264,5758,1.0
1265,1459,1.0
1265,1656,1.0
1265,3198,1.0
1265,3834,1.0
1265,3835,1.0
1265,4259,1.0
1265,5133,1.0
1265,5788,1.0
1266,3376,1.0
1266,4277,1.0
1267,1917,1.0
1267,2457,1.0
1267,2647,1.0
1267,3277,1.0
1267,3932,1.0
1267,4536,1.0
1267,4939,1.0
1267,5463,1.0
1267,5705,1.0
1268,2036,1.0
1268,2910,1.0
1268,3720,1.0
1268,4640,1.0
1269,2663,1.0
1269,2849,1.0
1269,5296,1.0
1270,1390,1.0
1270,2493,1.0
1270,3298,1.0
1270,3483,1.0
1270,4468,1.0
1271,1485,1.0
1271,5810,1.0
1272,1737,1.0
1272,4350,1.0
1272,4685,1.0
1272,4868,1.0
1272,4942,1.0
1272,5435,1.0
1273,2134,1.0
1273,2699,1.0
1273,3231,1.0
1273,4040,1.0
1273,4480,1.0
1273,5402,1.0
1273,5731,1.0
1274,1543,1.0
1274,2394,1.0
